date,channel,spend,impressions,clicks
2025-06-10,Organic Search,367.79,16050,611
2025-06-10,Paid Search,1390.79,89574,2061
2025-06-10,Email,393.02,18117,1177
2025-06-10,Social,952.50,54733,1394
2025-06-10,Marketplace,772.36,52950,2049
2025-06-10,Direct,108.17,4869,269
2025-06-11,Organic Search,360.59,18085,798
2025-06-11,Paid Search,1454.32,100056,3273
2025-06-11,Email,264.09,18775,1194
2025-06-11,Social,987.42,45117,1312
2025-06-11,Marketplace,718.58,44845,1859
2025-06-11,Direct,150.76,7803,384
2025-06-12,Organic Search,275.52,15718,688
2025-06-12,Paid Search,1362.08,60726,1737
2025-06-12,Email,309.18,13454,881
2025-06-12,Social,941.41,40997,925
2025-06-12,Marketplace,733.36,41267,1578
2025-06-12,Direct,82.15,4625,279
2025-06-13,Organic Search,318.01,21076,882
2025-06-13,Paid Search,1387.98,57012,1423
2025-06-13,Email,260.34,16798,1158
2025-06-13,Social,913.64,62914,1384
2025-06-13,Marketplace,689.37,48495,1645
2025-06-13,Direct,149.30,8193,451
2025-06-14,Organic Search,347.98,16879,839
2025-06-14,Paid Search,1348.89,92828,3024
2025-06-14,Email,203.47,13729,1079
2025-06-14,Social,874.71,60055,1321
2025-06-14,Marketplace,663.68,27426,1348
2025-06-14,Direct,154.70,6278,355
2025-06-15,Organic Search,337.59,15492,774
2025-06-15,Paid Search,1276.92,85641,3101
2025-06-15,Email,242.19,14701,1152
2025-06-15,Social,809.34,37686,928
2025-06-15,Marketplace,812.10,50221,2208
2025-06-15,Direct,160.65,8554,409
2025-06-16,Organic Search,331.27,19020,813
2025-06-16,Paid Search,1402.40,78707,2844
2025-06-16,Email,236.97,11184,986
2025-06-16,Social,933.50,37466,1100
2025-06-16,Marketplace,700.34,35057,1036
2025-06-16,Direct,109.04,6812,384
2025-06-17,Organic Search,367.56,15280,754
2025-06-17,Paid Search,1366.06,75942,2894
2025-06-17,Email,207.75,11150,867
2025-06-17,Social,938.51,66737,1840
2025-06-17,Marketplace,679.10,45661,1978
2025-06-17,Direct,134.96,7630,414
2025-06-18,Organic Search,319.97,20838,835
2025-06-18,Paid Search,1311.60,85124,3300
2025-06-18,Email,184.86,13115,832
2025-06-18,Social,886.29,48523,1385
2025-06-18,Marketplace,671.81,44476,1810
2025-06-18,Direct,133.18,6122,343
2025-06-19,Organic Search,357.16,20350,1021
2025-06-19,Paid Search,1328.32,78364,2646
2025-06-19,Email,338.80,21126,1557
2025-06-19,Social,844.94,40006,737
2025-06-19,Marketplace,758.50,41806,1473
2025-06-19,Direct,138.83,7779,327
2025-06-20,Organic Search,354.56,25198,962
2025-06-20,Paid Search,1330.75,86481,2992
2025-06-20,Email,298.19,11513,947
2025-06-20,Social,855.70,36163,898
2025-06-20,Marketplace,703.37,34025,1245
2025-06-20,Direct,139.13,9425,590
2025-06-21,Organic Search,325.49,18849,788
2025-06-21,Paid Search,1361.73,60244,1982
2025-06-21,Email,200.73,11267,929
2025-06-21,Social,850.96,59354,1737
2025-06-21,Marketplace,662.69,47462,2006
2025-06-21,Direct,68.66,3049,166
2025-06-22,Organic Search,332.44,19935,660
2025-06-22,Paid Search,1437.60,93385,3347
2025-06-22,Email,245.72,11739,913
2025-06-22,Social,843.29,54640,1268
2025-06-22,Marketplace,672.28,34562,1171
2025-06-22,Direct,146.23,6225,287
2025-06-23,Organic Search,297.48,19709,915
2025-06-23,Paid Search,1296.10,91683,3386
2025-06-23,Email,225.22,9069,682
2025-06-23,Social,929.00,35894,764
2025-06-23,Marketplace,724.64,45702,1818
2025-06-23,Direct,149.47,7563,410
2025-06-24,Organic Search,344.05,14646,746
2025-06-24,Paid Search,1325.83,54296,1898
2025-06-24,Email,260.38,9945,660
2025-06-24,Social,1005.38,70054,1909
2025-06-24,Marketplace,753.33,29581,1246
2025-06-24,Direct,85.08,5904,328
2025-06-25,Organic Search,323.49,12896,439
2025-06-25,Paid Search,1427.90,73238,2186
2025-06-25,Email,254.12,17773,1443
2025-06-25,Social,950.55,43498,1098
2025-06-25,Marketplace,736.25,30233,1246
2025-06-25,Direct,152.04,10209,447
2025-06-26,Organic Search,309.56,20892,852
2025-06-26,Paid Search,1350.09,51873,1796
2025-06-26,Email,353.71,16845,1119
2025-06-26,Social,930.30,39691,1062
2025-06-26,Marketplace,724.58,36131,1444
2025-06-26,Direct,151.37,10463,512
2025-06-27,Organic Search,332.34,17938,845
2025-06-27,Paid Search,1375.82,74576,2104
2025-06-27,Email,153.90,6013,482
2025-06-27,Social,907.80,42243,988
2025-06-27,Marketplace,700.24,27680,1222
2025-06-27,Direct,112.98,4559,266
2025-06-28,Organic Search,303.12,16791,810
2025-06-28,Paid Search,1181.83,78497,2804
2025-06-28,Email,179.62,7978,569
2025-06-28,Social,877.78,59684,1600
2025-06-28,Marketplace,708.01,34310,1410
2025-06-28,Direct,123.34,6767,335
2025-06-29,Organic Search,329.74,21285,1038
2025-06-29,Paid Search,1342.31,68748,1842
2025-06-29,Email,239.27,17206,1412
2025-06-29,Social,931.15,59847,1811
2025-06-29,Marketplace,691.87,46099,1861
2025-06-29,Direct,158.26,6236,362
2025-06-30,Organic Search,310.58,17247,706
2025-06-30,Paid Search,1320.86,79511,2233
2025-06-30,Email,244.38,12102,858
2025-06-30,Social,842.14,57359,1433
2025-06-30,Marketplace,605.18,26584,1043
2025-06-30,Direct,92.27,4514,249
2025-07-01,Organic Search,313.59,20425,888
2025-07-01,Paid Search,1294.03,72651,2158
2025-07-01,Email,289.64,14007,1120
2025-07-01,Social,917.52,57858,1243
2025-07-01,Marketplace,697.49,49180,2106
2025-07-01,Direct,84.37,4516,231
2025-07-02,Organic Search,285.07,16088,757
2025-07-02,Paid Search,1256.64,84331,2751
2025-07-02,Email,264.84,13792,916
2025-07-02,Social,812.86,41603,1078
2025-07-02,Marketplace,715.24,46855,2050
2025-07-02,Direct,136.27,8232,423
2025-07-03,Organic Search,333.28,16888,717
2025-07-03,Paid Search,1254.96,49120,1495
2025-07-03,Email,337.94,23464,1746
2025-07-03,Social,920.68,35333,1060
2025-07-03,Marketplace,667.60,41201,1547
2025-07-03,Direct,69.14,3532,149
2025-07-04,Organic Search,310.21,16132,770
2025-07-04,Paid Search,1322.18,90675,2751
2025-07-04,Email,243.53,11464,886
2025-07-04,Social,827.88,37406,996
2025-07-04,Marketplace,655.04,39721,1667
2025-07-04,Direct,164.79,10188,538
2025-07-05,Organic Search,335.11,23364,987
2025-07-05,Paid Search,1322.51,68705,2278
2025-07-05,Email,300.31,17970,1013
2025-07-05,Social,884.01,56769,1187
2025-07-05,Marketplace,643.03,33856,1352
2025-07-05,Direct,134.33,8193,510
2025-07-06,Organic Search,322.10,17394,738
2025-07-06,Paid Search,1321.02,63883,2216
2025-07-06,Email,264.71,16301,959
2025-07-06,Social,908.15,49379,1105
2025-07-06,Marketplace,643.73,31354,1329
2025-07-06,Direct,158.61,6145,318
2025-07-07,Organic Search,298.20,12731,510
2025-07-07,Paid Search,1338.16,53520,1389
2025-07-07,Email,202.79,12980,807
2025-07-07,Social,875.51,45220,960
2025-07-07,Marketplace,700.29,35914,1325
2025-07-07,Direct,124.85,5040,272
2025-07-08,Organic Search,320.62,22672,840
2025-07-08,Paid Search,1308.85,58265,1783
2025-07-08,Email,310.67,19904,1204
2025-07-08,Social,806.31,49086,1215
2025-07-08,Marketplace,649.69,28216,1007
2025-07-08,Direct,137.39,8502,463
2025-07-09,Organic Search,390.46,25094,1055
2025-07-09,Paid Search,1302.00,82125,2678
2025-07-09,Email,285.42,18826,1243
2025-07-09,Social,854.13,44225,1202
2025-07-09,Marketplace,696.32,43457,1698
2025-07-09,Direct,60.59,3671,171
2025-07-10,Organic Search,333.41,21410,933
2025-07-10,Paid Search,1334.11,95582,2883
2025-07-10,Email,280.62,13356,934
2025-07-10,Social,874.54,45677,956
2025-07-10,Marketplace,741.17,32691,1266
2025-07-10,Direct,56.14,2971,131
2025-07-11,Organic Search,348.63,20446,900
2025-07-11,Paid Search,1384.63,63537,2740
2025-07-11,Email,298.57,14167,901
2025-07-11,Social,881.66,54408,1069
2025-07-11,Marketplace,710.49,46855,1458
2025-07-11,Direct,182.01,7607,430
2025-07-12,Organic Search,225.37,8606,394
2025-07-12,Paid Search,1217.55,57488,1386
2025-07-12,Email,238.79,16243,1220
2025-07-12,Social,772.77,49297,1181
2025-07-12,Marketplace,713.33,42882,1586
2025-07-12,Direct,116.18,8052,505
2025-07-13,Organic Search,259.71,15644,539
2025-07-13,Paid Search,1291.24,90312,2809
2025-07-13,Email,237.83,9477,633
2025-07-13,Social,838.17,49827,1194
2025-07-13,Marketplace,782.78,35164,1423
2025-07-13,Direct,61.36,3411,175
2025-07-14,Organic Search,403.85,16247,584
2025-07-14,Paid Search,1300.38,56736,1860
2025-07-14,Email,287.55,17294,1165
2025-07-14,Social,868.57,57884,1121
2025-07-14,Marketplace,641.80,38801,1854
2025-07-14,Direct,142.18,7856,411
2025-07-15,Organic Search,275.30,15749,656
2025-07-15,Paid Search,1252.09,59312,1646
2025-07-15,Email,334.70,17532,1329
2025-07-15,Social,837.54,48908,1183
2025-07-15,Marketplace,760.67,33340,1081
2025-07-15,Direct,72.51,2793,148
2025-07-16,Organic Search,334.17,12888,574
2025-07-16,Paid Search,1246.08,74279,2087
2025-07-16,Email,281.47,14727,665
2025-07-16,Social,810.60,38536,752
2025-07-16,Marketplace,705.18,35943,1655
2025-07-16,Direct,78.88,3893,174
2025-07-17,Organic Search,227.24,12378,527
2025-07-17,Paid Search,1306.80,82350,2559
2025-07-17,Email,265.03,15998,1328
2025-07-17,Social,832.72,42230,1232
2025-07-17,Marketplace,680.44,27939,1075
2025-07-17,Direct,217.08,11633,523
2025-07-18,Organic Search,309.57,21336,1010
2025-07-18,Paid Search,1234.46,81173,2385
2025-07-18,Email,222.31,11295,731
2025-07-18,Social,850.77,58891,1465
2025-07-18,Marketplace,674.49,28679,1211
2025-07-18,Direct,122.41,4826,205
2025-07-19,Organic Search,266.04,13952,704
2025-07-19,Paid Search,1255.08,70428,2182
2025-07-19,Email,191.53,13410,992
2025-07-19,Social,797.72,54010,960
2025-07-19,Marketplace,701.60,47585,1655
2025-07-19,Direct,90.45,4520,234
2025-07-20,Organic Search,297.86,16366,627
2025-07-20,Paid Search,1234.78,76826,2355
2025-07-20,Email,88.54,6256,549
2025-07-20,Social,848.69,43885,1133
2025-07-20,Marketplace,607.76,43142,1716
2025-07-20,Direct,65.57,2779,157
2025-07-21,Organic Search,256.68,13983,568
2025-07-21,Paid Search,1348.03,92707,2492
2025-07-21,Email,240.17,11221,819
2025-07-21,Social,810.25,35356,819
2025-07-21,Marketplace,629.13,24143,998
2025-07-21,Direct,100.13,5349,284
2025-07-22,Organic Search,360.92,15886,652
2025-07-22,Paid Search,1299.78,92933,2670
2025-07-22,Email,372.63,22487,1343
2025-07-22,Social,900.23,52671,1605
2025-07-22,Marketplace,734.84,33303,1207
2025-07-22,Direct,115.74,7802,326
2025-07-23,Organic Search,262.45,16309,778
2025-07-23,Paid Search,1235.44,85438,2710
2025-07-23,Email,194.80,9038,668
2025-07-23,Social,827.97,58137,1444
2025-07-23,Marketplace,713.15,46814,1354
2025-07-23,Direct,139.63,7811,424
2025-07-24,Organic Search,333.93,13650,714
2025-07-24,Paid Search,1306.12,50935,1568
2025-07-24,Email,309.27,12274,819
2025-07-24,Social,909.41,63311,1543
2025-07-24,Marketplace,715.66,45371,1952
2025-07-24,Direct,187.35,11840,669
2025-07-25,Organic Search,258.39,17468,615
2025-07-25,Paid Search,1251.14,56804,1490
2025-07-25,Email,251.13,16472,1233
2025-07-25,Social,812.81,48451,1213
2025-07-25,Marketplace,653.57,37977,1418
2025-07-25,Direct,51.70,3428,170
2025-07-26,Organic Search,284.59,18418,848
2025-07-26,Paid Search,1278.07,88049,2664
2025-07-26,Email,171.29,10288,933
2025-07-26,Social,863.86,42719,1095
2025-07-26,Marketplace,681.87,37142,1630
2025-07-26,Direct,58.93,3843,214
2025-07-27,Organic Search,278.61,19167,788
2025-07-27,Paid Search,1171.87,67177,2407
2025-07-27,Email,304.93,21138,1455
2025-07-27,Social,847.08,60636,1509
2025-07-27,Marketplace,635.91,43176,1818
2025-07-27,Direct,170.68,7913,448
2025-07-28,Organic Search,348.26,18070,753
2025-07-28,Paid Search,1294.97,74387,2505
2025-07-28,Email,253.06,16193,1138
2025-07-28,Social,889.30,57113,1303
2025-07-28,Marketplace,675.72,31372,1178
2025-07-28,Direct,162.22,6829,336
2025-07-29,Organic Search,319.24,12918,610
2025-07-29,Paid Search,1270.86,61936,2238
2025-07-29,Email,270.91,14864,1066
2025-07-29,Social,767.58,31080,780
2025-07-29,Marketplace,713.01,32567,1229
2025-07-29,Direct,163.96,9927,557
2025-07-30,Organic Search,326.76,16122,699
2025-07-30,Paid Search,1184.10,69055,1801
2025-07-30,Email,253.48,13806,1013
2025-07-30,Social,833.69,40134,1036
2025-07-30,Marketplace,685.20,49248,2042
2025-07-30,Direct,105.55,5984,351
2025-07-31,Organic Search,337.18,17757,781
2025-07-31,Paid Search,1136.66,59269,2029
2025-07-31,Email,298.01,21319,1607
2025-07-31,Social,911.71,56090,1239
2025-07-31,Marketplace,629.81,40579,1572
2025-07-31,Direct,51.57,3064,138
2025-08-01,Organic Search,368.84,24716,1059
2025-08-01,Paid Search,1260.23,77671,2388
2025-08-01,Email,251.97,14185,989
2025-08-01,Social,806.93,41185,1109
2025-08-01,Marketplace,679.65,44635,1686
2025-08-01,Direct,73.54,2798,139
2025-08-02,Organic Search,258.13,16205,828
2025-08-02,Paid Search,1252.65,83170,2323
2025-08-02,Email,220.44,13017,1100
2025-08-02,Social,809.16,49081,1129
2025-08-02,Marketplace,678.51,37131,1386
2025-08-02,Direct,98.31,3773,197
2025-08-03,Organic Search,301.92,11602,625
2025-08-03,Paid Search,1200.44,50401,1929
2025-08-03,Email,223.35,14267,1036
2025-08-03,Social,761.27,43058,937
2025-08-03,Marketplace,700.39,27189,1234
2025-08-03,Direct,123.65,7931,459
2025-08-04,Organic Search,307.08,12085,427
2025-08-04,Paid Search,1134.35,64085,1940
2025-08-04,Email,135.95,8070,671
2025-08-04,Social,819.42,43530,1063
2025-08-04,Marketplace,638.76,31259,1167
2025-08-04,Direct,80.38,5707,276
2025-08-05,Organic Search,247.62,15380,760
2025-08-05,Paid Search,1239.87,57094,1907
2025-08-05,Email,268.85,10723,713
2025-08-05,Social,869.41,41905,1387
2025-08-05,Marketplace,693.79,38328,1289
2025-08-05,Direct,184.67,9729,540
2025-08-06,Organic Search,367.28,21513,994
2025-08-06,Paid Search,1111.61,64788,2076
2025-08-06,Email,289.18,12143,901
2025-08-06,Social,813.42,54115,1284
2025-08-06,Marketplace,689.12,49126,1583
2025-08-06,Direct,123.89,5548,278
2025-08-07,Organic Search,313.11,16047,668
2025-08-07,Paid Search,1260.09,59694,1968
2025-08-07,Email,264.85,11532,844
2025-08-07,Social,794.83,33427,873
2025-08-07,Marketplace,622.12,29885,1058
2025-08-07,Direct,46.02,3294,180
2025-08-08,Organic Search,320.56,18727,892
2025-08-08,Paid Search,1219.79,66151,2056
2025-08-08,Email,212.68,10224,861
2025-08-08,Social,799.92,31939,559
2025-08-08,Marketplace,565.92,36370,1312
2025-08-08,Direct,194.73,7928,360
2025-08-09,Organic Search,296.62,18793,744
2025-08-09,Paid Search,1248.79,78414,2089
2025-08-09,Email,180.62,11731,784
2025-08-09,Social,867.55,36868,556
2025-08-09,Marketplace,629.35,38960,1554
2025-08-09,Direct,35.00,1762,80
2025-08-10,Organic Search,320.17,16350,712
2025-08-10,Paid Search,1218.30,51669,1439
2025-08-10,Email,164.86,8778,631
2025-08-10,Social,823.25,42515,1186
2025-08-10,Marketplace,616.64,31679,1434
2025-08-10,Direct,154.62,8156,437
2025-08-11,Organic Search,308.91,19415,855
2025-08-11,Paid Search,1233.25,73417,2199
2025-08-11,Email,220.99,12492,900
2025-08-11,Social,877.15,50827,1478
2025-08-11,Marketplace,543.08,21720,663
2025-08-11,Direct,107.06,4589,197
2025-08-12,Organic Search,335.59,16619,821
2025-08-12,Paid Search,1187.60,63705,1599
2025-08-12,Email,235.03,13705,1068
2025-08-12,Social,813.60,48877,1292
2025-08-12,Marketplace,671.76,26658,1124
2025-08-12,Direct,100.65,4280,194
2025-08-13,Organic Search,335.21,22023,946
2025-08-13,Paid Search,1176.88,57593,1793
2025-08-13,Email,268.59,15598,759
2025-08-13,Social,835.36,52965,1429
2025-08-13,Marketplace,688.84,32858,1220
2025-08-13,Direct,84.56,3570,209
2025-08-14,Organic Search,351.38,21934,980
2025-08-14,Paid Search,1178.10,58802,1708
2025-08-14,Email,291.51,19454,1716
2025-08-14,Social,811.76,42056,924
2025-08-14,Marketplace,692.85,42484,1420
2025-08-14,Direct,141.23,7743,448
2025-08-15,Organic Search,275.20,10570,517
2025-08-15,Paid Search,1255.75,82338,2492
2025-08-15,Email,240.92,12620,817
2025-08-15,Social,771.29,51958,1341
2025-08-15,Marketplace,677.74,46988,1970
2025-08-15,Direct,139.68,9106,477
2025-08-16,Organic Search,342.16,13318,618
2025-08-16,Paid Search,1187.41,45297,1483
2025-08-16,Email,156.44,9321,705
2025-08-16,Social,850.21,35021,941
2025-08-16,Marketplace,613.25,32478,1297
2025-08-16,Direct,131.75,6151,327
2025-08-17,Organic Search,322.59,15838,725
2025-08-17,Paid Search,1173.57,72912,2335
2025-08-17,Email,290.99,14672,1001
2025-08-17,Social,871.81,53711,1511
2025-08-17,Marketplace,699.38,27870,1047
2025-08-17,Direct,105.75,7375,360
2025-08-18,Organic Search,348.66,19469,927
2025-08-18,Paid Search,1164.42,82429,2414
2025-08-18,Email,299.52,15502,1001
2025-08-18,Social,811.99,55293,1527
2025-08-18,Marketplace,620.05,30355,1123
2025-08-18,Direct,82.00,4985,244
2025-08-19,Organic Search,236.76,9052,413
2025-08-19,Paid Search,1197.34,53060,1587
2025-08-19,Email,270.15,14658,1247
2025-08-19,Social,729.96,41191,1062
2025-08-19,Marketplace,647.18,38727,1490
2025-08-19,Direct,84.55,4947,250
2025-08-20,Organic Search,260.65,11585,528
2025-08-20,Paid Search,1229.37,71949,1856
2025-08-20,Email,140.02,5955,434
2025-08-20,Social,718.84,34381,777
2025-08-20,Marketplace,733.85,50879,2049
2025-08-20,Direct,75.74,4977,306
2025-08-21,Organic Search,378.51,20305,802
2025-08-21,Paid Search,1154.56,51207,1415
2025-08-21,Email,291.87,13440,1066
2025-08-21,Social,823.73,51492,1250
2025-08-21,Marketplace,689.04,27278,902
2025-08-21,Direct,111.12,6396,357
2025-08-22,Organic Search,289.12,11628,701
2025-08-22,Paid Search,1173.50,76447,2232
2025-08-22,Email,180.43,8159,573
2025-08-22,Social,779.15,45625,1332
2025-08-22,Marketplace,550.87,21103,769
2025-08-22,Direct,90.01,4403,207
2025-08-23,Organic Search,364.65,22411,1100
2025-08-23,Paid Search,1227.04,84794,2852
2025-08-23,Email,172.34,10590,786
2025-08-23,Social,775.50,54765,1292
2025-08-23,Marketplace,645.99,42828,1639
2025-08-23,Direct,139.96,6334,218
2025-08-24,Organic Search,333.19,17560,904
2025-08-24,Paid Search,1139.00,78662,2078
2025-08-24,Email,166.66,7570,540
2025-08-24,Social,839.29,52609,1254
2025-08-24,Marketplace,638.65,32920,1213
2025-08-24,Direct,174.18,6786,323
2025-08-25,Organic Search,290.31,16544,721
2025-08-25,Paid Search,1234.05,48343,1555
2025-08-25,Email,196.18,10812,730
2025-08-25,Social,773.80,31635,917
2025-08-25,Marketplace,670.32,43501,1399
2025-08-25,Direct,104.02,7127,384
2025-08-26,Organic Search,280.14,18918,981
2025-08-26,Paid Search,1116.12,61626,1975
2025-08-26,Email,221.90,11233,841
2025-08-26,Social,871.20,45833,1027
2025-08-26,Marketplace,687.00,31831,1445
2025-08-26,Direct,41.03,2483,144
2025-08-27,Organic Search,234.10,15339,797
2025-08-27,Paid Search,1097.18,51480,1867
2025-08-27,Email,201.57,11591,842
2025-08-27,Social,786.35,47144,1367
2025-08-27,Marketplace,653.72,29677,1286
2025-08-27,Direct,42.23,2580,119
2025-08-28,Organic Search,287.18,17826,604
2025-08-28,Paid Search,1221.07,49613,1329
2025-08-28,Email,206.19,10830,684
2025-08-28,Social,738.87,35990,819
2025-08-28,Marketplace,603.77,35202,1634
2025-08-28,Direct,117.55,7758,372
2025-08-29,Organic Search,295.16,13388,514
2025-08-29,Paid Search,1207.94,70152,2311
2025-08-29,Email,232.00,9611,658
2025-08-29,Social,779.19,54368,1146
2025-08-29,Marketplace,574.28,34720,1271
2025-08-29,Direct,141.86,6781,332
2025-08-30,Organic Search,316.78,12212,518
2025-08-30,Paid Search,1176.05,62700,1802
2025-08-30,Email,208.16,14107,645
2025-08-30,Social,809.09,47019,1245
2025-08-30,Marketplace,539.22,37706,1358
2025-08-30,Direct,81.60,5678,358
