customer_id,customer_segment,orders,net_revenue,gross_profit,avg_order_value,last_order_date,recency_days,top_category,value_band
C-00517,New,24,3417.19,1134.04,142.38,2026-04-11,19,Electronics,Strategic
C-01748,New,20,3415.95,1142.25,170.80,2026-03-26,35,Electronics,Strategic
C-00410,New,13,3415.47,1334.31,262.73,2026-03-21,40,Home,Strategic
C-02489,New,21,3414.67,1437.68,162.60,2026-04-30,0,Home,Strategic
C-00171,New,23,3413.36,1157.17,148.41,2026-04-21,9,Home,Strategic
C-02174,Returning,19,3412.62,1065.81,179.61,2026-03-18,43,Electronics,Strategic
C-00700,New,22,3411.67,1058.34,155.08,2026-02-02,87,Books,Strategic
C-00459,Returning,17,3411.25,1213.93,200.66,2026-04-24,6,Sports,Strategic
C-02588,Returning,25,3411.23,753.78,136.45,2026-01-31,89,Home,Strategic
C-02292,New,20,3411.06,1071.94,170.55,2026-03-27,34,Electronics,Strategic
C-00482,Returning,21,3406.55,1095.66,162.22,2026-02-12,77,Electronics,Strategic
C-02634,Returning,26,3406.51,862.63,131.02,2026-04-17,13,Electronics,Strategic
C-00816,Returning,25,3403.88,611.22,136.16,2026-04-06,24,Home,Strategic
C-01376,Returning,19,3403.19,1217.40,179.12,2026-04-27,3,Sports,Strategic
C-00798,Returning,23,3402.65,995.47,147.94,2026-04-23,7,Electronics,Strategic
C-01356,Returning,23,3402.55,1062.16,147.94,2026-04-14,16,Electronics,Strategic
C-02333,Returning,18,3401.52,1201.24,188.97,2026-03-09,52,Electronics,Strategic
C-00596,Returning,23,3400.02,768.80,147.83,2026-04-25,5,Electronics,Strategic
C-00263,New,20,3399.48,1378.70,169.97,2026-04-29,1,Home,Strategic
C-00080,New,23,3399.43,1227.08,147.80,2026-04-23,7,Beauty,Strategic
C-01139,New,17,3399.24,1355.23,199.96,2026-03-18,43,Apparel,Strategic
C-00719,Returning,23,3398.74,1307.05,147.77,2026-04-17,13,Home,Strategic
C-02791,Returning,19,3398.18,1116.09,178.85,2026-04-25,5,Home,Strategic
C-00728,New,19,3397.43,1166.59,178.81,2026-03-03,58,Beauty,Strategic
C-00506,Returning,23,3395.14,876.00,147.61,2026-04-20,10,Electronics,Strategic
C-00361,New,20,3394.58,1317.38,169.73,2026-04-23,7,Apparel,Strategic
C-01844,Returning,27,3391.88,1135.01,125.63,2026-03-17,44,Apparel,Strategic
C-02286,New,19,3391.51,1126.22,178.50,2026-02-15,74,Apparel,Strategic
C-02502,Returning,25,3391.31,1188.93,135.65,2026-04-29,1,Beauty,Strategic
C-02273,Returning,19,3388.24,800.67,178.33,2026-04-21,9,Home,Strategic
C-01881,Returning,24,3387.12,1267.20,141.13,2026-04-20,10,Beauty,Strategic
C-02148,New,21,3382.34,1307.50,161.06,2026-03-17,44,Electronics,Strategic
C-01847,New,25,3378.13,1243.17,135.13,2026-04-30,0,Home,Strategic
C-02106,New,26,3377.49,999.74,129.90,2026-04-17,13,Electronics,Strategic
C-00432,Returning,22,3376.25,1105.35,153.47,2026-03-22,39,Beauty,Strategic
C-01003,New,24,3373.90,1296.21,140.58,2026-04-21,9,Apparel,Strategic
C-01799,New,21,3373.76,1317.42,160.66,2026-04-30,0,Home,Strategic
C-00124,New,21,3372.35,1062.42,160.59,2026-04-05,25,Home,Strategic
C-02072,New,20,3372.10,1038.28,168.60,2026-04-11,19,Electronics,Strategic
C-00313,Returning,22,3370.89,257.51,153.22,2026-04-15,15,Electronics,Strategic
C-02610,Returning,13,3370.74,1079.98,259.29,2026-04-01,29,Electronics,Strategic
C-01955,New,23,3369.80,920.21,146.51,2026-04-28,2,Electronics,Strategic
C-01014,Returning,21,3369.17,1197.78,160.44,2026-03-09,52,Electronics,Strategic
C-02277,Returning,24,3368.78,275.50,140.37,2026-04-01,29,Home,Strategic
C-02751,New,21,3367.36,1033.27,160.35,2026-04-23,7,Electronics,Strategic
C-00836,New,20,3365.60,1031.23,168.28,2026-04-12,18,Electronics,Strategic
C-00729,New,13,3365.56,1109.47,258.89,2026-04-11,19,Home,Strategic
C-02496,New,19,3364.76,1276.28,177.09,2026-01-30,90,Beauty,Strategic
C-00585,New,20,3364.50,1027.94,168.22,2026-04-23,7,Electronics,Strategic
C-02795,New,21,3363.58,600.29,160.17,2026-04-16,14,Home,Strategic
C-02667,New,22,3362.79,807.46,152.85,2026-03-30,31,Home,Strategic
C-02065,Returning,24,3362.24,581.63,140.09,2026-04-22,8,Sports,Strategic
C-01866,Returning,19,3360.78,1023.97,176.88,2026-03-05,56,Electronics,Strategic
C-02730,Returning,25,3360.07,1145.28,134.40,2026-04-28,2,Home,Strategic
C-01790,New,20,3359.06,1028.42,167.95,2026-04-23,7,Electronics,Strategic
C-01415,New,22,3358.68,1102.28,152.67,2026-03-27,34,Electronics,Strategic
C-00653,New,21,3357.59,1372.56,159.89,2026-04-26,4,Home,Strategic
C-01027,Returning,19,3355.97,1234.56,176.63,2025-12-09,142,Apparel,Strategic
C-02677,New,18,3355.49,1267.11,186.42,2026-02-19,70,Home,Strategic
C-01032,New,29,3354.94,663.76,115.69,2026-04-25,5,Sports,Strategic
C-00094,New,18,3354.37,1046.68,186.35,2026-04-17,13,Electronics,Strategic
C-00769,New,25,3353.36,942.66,134.13,2026-04-12,18,Home,Strategic
C-01762,Returning,24,3352.65,1107.73,139.69,2026-03-02,59,Beauty,Strategic
C-02432,New,26,3351.95,1230.89,128.92,2026-04-06,24,Home,Strategic
C-02459,Returning,27,3350.45,1056.75,124.09,2026-04-23,7,Home,Strategic
C-01220,New,21,3350.09,980.67,159.53,2026-02-01,88,Sports,Strategic
C-01940,Returning,24,3348.73,633.70,139.53,2026-04-11,19,Sports,Strategic
C-01455,Returning,25,3348.56,1311.89,133.94,2026-04-15,15,Electronics,Strategic
C-00223,New,19,3348.18,1153.17,176.22,2026-02-10,79,Electronics,Strategic
C-00148,Returning,24,3347.70,845.94,139.49,2026-04-25,5,Electronics,Strategic
C-01239,New,22,3347.45,1205.10,152.16,2026-04-21,9,Electronics,Strategic
C-00118,Returning,27,3346.40,1343.03,123.94,2026-04-04,26,Beauty,Strategic
C-01199,New,29,3341.18,1345.62,115.21,2026-04-10,20,Home,Strategic
C-00871,New,24,3339.89,1210.16,139.16,2026-04-24,6,Home,Strategic
C-01767,New,24,3339.21,842.73,139.13,2026-04-23,7,Electronics,Strategic
C-01554,New,23,3337.35,933.25,145.10,2026-04-23,7,Electronics,Strategic
C-01840,New,23,3335.44,1045.43,145.02,2026-03-09,52,Apparel,Strategic
C-01318,New,24,3333.52,847.50,138.90,2026-04-25,5,Electronics,Strategic
C-00210,Returning,20,3330.59,1258.38,166.53,2026-04-30,0,Sports,Strategic
C-00151,Returning,20,3327.69,1241.60,166.38,2026-04-21,9,Beauty,Strategic
C-00981,Returning,19,3323.06,1060.50,174.90,2026-03-19,42,Home,Strategic
C-02401,Returning,19,3322.55,1168.62,174.87,2026-03-20,41,Home,Strategic
C-01242,New,22,3322.54,918.04,151.02,2026-04-25,5,Electronics,Strategic
C-00131,Returning,18,3321.11,961.52,184.51,2026-02-02,87,Electronics,Strategic
C-00616,Returning,21,3320.42,785.21,158.12,2026-01-24,96,Home,Strategic
C-01787,Returning,22,3320.35,1236.96,150.92,2026-04-24,6,Home,Strategic
C-02462,Returning,22,3319.34,1094.38,150.88,2026-01-09,111,Home,Strategic
C-02369,Returning,21,3317.92,1036.08,158.00,2026-04-22,8,Electronics,Strategic
C-01266,Returning,22,3317.41,1007.91,150.79,2026-04-26,4,Apparel,Strategic
C-02063,Returning,20,3316.74,938.23,165.84,2026-04-13,17,Home,Strategic
C-01041,New,22,3316.30,1240.83,150.74,2026-02-17,72,Electronics,Strategic
C-02473,Returning,24,3314.71,1059.12,138.11,2026-03-11,50,Home,Strategic
C-02105,New,21,3312.57,1079.50,157.74,2026-04-02,28,Sports,Strategic
C-00476,Returning,26,3311.70,828.87,127.37,2026-04-25,5,Electronics,Strategic
C-00133,New,21,3310.04,925.49,157.62,2026-04-05,25,Sports,Strategic
C-00566,Returning,18,3310.04,1282.89,183.89,2026-04-25,5,Electronics,Strategic
C-02230,New,29,3308.86,1140.44,114.10,2026-04-08,22,Home,Strategic
C-00778,Returning,25,3308.29,1115.27,132.33,2026-04-24,6,Home,Strategic
C-00588,Returning,21,3306.63,1192.17,157.46,2026-01-10,110,Sports,Strategic
C-01775,Returning,29,3304.45,787.63,113.95,2026-02-28,61,Electronics,Strategic
C-00319,Returning,17,3304.43,860.37,194.38,2026-04-09,21,Electronics,Strategic
C-00208,Returning,16,3303.82,1243.74,206.49,2026-03-06,55,Home,Strategic
C-00761,New,17,3302.84,1117.64,194.28,2026-04-14,16,Sports,Strategic
C-02652,Returning,22,3297.20,1140.99,149.87,2026-04-29,1,Electronics,Strategic
C-00328,New,23,3294.99,1009.45,143.26,2026-04-07,23,Home,Strategic
C-00079,Returning,24,3294.70,789.08,137.28,2026-04-25,5,Home,Strategic
C-01918,New,27,3293.41,785.22,121.98,2026-04-17,13,Electronics,Strategic
C-00749,New,19,3292.08,1315.07,173.27,2026-04-04,26,Home,Strategic
C-01632,Returning,20,3291.17,1044.25,164.56,2026-02-18,71,Electronics,Strategic
C-02309,Returning,20,3289.55,1154.12,164.48,2026-04-27,3,Electronics,Strategic
C-00202,Returning,23,3289.17,1070.16,143.01,2026-04-11,19,Electronics,Strategic
C-00558,Returning,21,3286.08,1142.68,156.48,2026-03-28,33,Electronics,Strategic
C-01564,New,22,3285.68,1151.84,149.35,2026-04-29,1,Electronics,Strategic
C-01141,Returning,16,3285.28,1065.25,205.33,2026-04-30,0,Electronics,Strategic
C-01687,New,24,3285.26,1201.22,136.89,2026-04-13,17,Apparel,Strategic
C-00858,Returning,24,3282.00,1029.78,136.75,2026-03-30,31,Electronics,Strategic
C-00973,Returning,21,3281.97,1192.53,156.28,2026-03-28,33,Home,Strategic
C-02580,Returning,25,3280.81,911.08,131.23,2026-02-08,81,Electronics,Strategic
C-02350,New,21,3280.41,1041.02,156.21,2026-04-21,9,Beauty,Strategic
C-01298,New,24,3278.95,964.87,136.62,2026-03-24,37,Electronics,Strategic
C-01812,New,25,3278.70,401.03,131.15,2026-04-20,10,Home,Strategic
C-02108,Returning,22,3278.57,1111.19,149.03,2025-12-06,145,Electronics,Strategic
C-00373,New,23,3277.53,982.39,142.50,2026-03-02,59,Sports,Strategic
C-01607,Returning,23,3273.13,1178.65,142.31,2026-04-01,29,Sports,Strategic
C-00583,New,28,3273.10,1222.59,116.90,2026-03-03,58,Books,Strategic
C-00892,New,19,3271.85,1131.14,172.20,2026-04-16,14,Electronics,Strategic
C-00262,Returning,23,3271.51,1203.79,142.24,2026-04-15,15,Electronics,Strategic
C-01395,Returning,26,3270.65,1064.45,125.79,2026-04-28,2,Electronics,Strategic
C-01262,New,24,3270.02,1265.21,136.25,2026-04-05,25,Home,Strategic
C-01641,New,24,3269.64,1295.66,136.23,2026-03-20,41,Electronics,Strategic
C-02107,New,20,3267.06,1007.92,163.35,2026-04-26,4,Electronics,Strategic
C-00362,New,24,3266.62,1114.64,136.11,2026-04-14,16,Electronics,Strategic
C-00650,Returning,19,3265.75,1259.87,171.88,2026-03-31,30,Electronics,Strategic
C-02757,Returning,23,3264.50,926.31,141.93,2026-03-26,35,Electronics,Strategic
C-00521,New,20,3262.73,1150.24,163.14,2026-04-11,19,Apparel,Strategic
C-01433,New,17,3261.41,1063.18,191.85,2026-04-22,8,Apparel,Strategic
C-01033,New,21,3259.50,1043.65,155.21,2026-04-08,22,Home,Strategic
C-02418,Returning,19,3258.83,1202.47,171.52,2026-02-01,88,Sports,Strategic
C-00848,Returning,19,3258.23,1168.97,171.49,2026-02-26,63,Books,Strategic
C-01496,Returning,25,3257.64,578.73,130.31,2026-01-03,117,Electronics,Strategic
C-01681,New,18,3257.59,1133.35,180.98,2026-04-23,7,Home,Strategic
C-01176,New,19,3254.63,1174.22,171.30,2026-04-24,6,Home,Strategic
C-02237,New,25,3253.20,283.02,130.13,2026-03-26,35,Electronics,Strategic
C-01638,Returning,26,3251.76,1127.00,125.07,2026-03-28,33,Electronics,Strategic
C-01158,New,29,3251.08,1110.11,112.11,2026-04-21,9,Beauty,Strategic
C-01283,New,19,3247.33,1126.06,170.91,2026-04-24,6,Sports,Strategic
C-02792,Returning,22,3246.37,906.40,147.56,2026-03-15,46,Electronics,Strategic
C-01236,Returning,20,3245.14,998.37,162.26,2026-04-29,1,Sports,Strategic
C-02400,New,23,3245.07,1016.38,141.09,2026-04-09,21,Electronics,Strategic
C-00442,New,21,3242.40,1189.52,154.40,2026-03-22,39,Electronics,Strategic
C-01309,Returning,24,3242.34,1124.86,135.10,2026-03-29,32,Home,Strategic
C-01877,Returning,23,3242.21,1256.58,140.97,2026-04-28,2,Electronics,Strategic
C-00108,New,19,3241.44,1209.20,170.60,2026-04-06,24,Electronics,Strategic
C-01189,Returning,24,3240.14,1131.88,135.01,2026-04-27,3,Sports,Strategic
C-00025,Returning,14,3240.11,1167.45,231.44,2025-12-20,131,Home,Strategic
C-01524,New,27,3238.87,1034.50,119.96,2026-04-20,10,Electronics,Strategic
C-02518,Returning,17,3237.89,1080.78,190.46,2026-04-28,2,Electronics,Strategic
C-00501,New,22,3237.84,1029.60,147.17,2026-04-29,1,Apparel,Strategic
C-00985,Returning,24,3236.55,1042.46,134.86,2026-04-10,20,Apparel,Strategic
C-02762,New,19,3235.61,1011.76,170.30,2026-04-05,25,Sports,Strategic
C-00560,Returning,14,3234.47,1291.19,231.03,2026-03-07,54,Sports,Strategic
C-01599,New,20,3233.07,1114.06,161.65,2026-02-16,73,Electronics,Strategic
C-00835,Returning,31,3233.04,943.35,104.29,2026-03-31,30,Beauty,Strategic
C-00082,Returning,22,3231.83,1247.53,146.90,2026-04-20,10,Home,Strategic
C-00261,New,19,3230.29,1073.67,170.02,2026-03-20,41,Electronics,Strategic
C-02366,New,20,3228.11,738.98,161.41,2026-02-13,76,Electronics,Strategic
C-01505,Returning,28,3225.72,1024.61,115.20,2026-04-23,7,Electronics,Strategic
C-02310,New,20,3222.51,1224.19,161.13,2026-04-18,12,Electronics,Strategic
C-02659,Returning,22,3222.43,1053.98,146.47,2026-04-24,6,Electronics,Strategic
C-01715,Returning,23,3222.40,1084.23,140.10,2026-03-30,31,Beauty,Strategic
C-02062,New,27,3220.37,1114.88,119.27,2026-03-25,36,Apparel,Strategic
C-00830,Returning,23,3215.71,800.46,139.81,2026-04-15,15,Home,Strategic
C-01984,New,15,3215.22,1156.96,214.35,2026-04-04,26,Electronics,Strategic
C-00866,New,20,3214.56,1163.20,160.73,2026-03-29,32,Electronics,Strategic
C-02385,Returning,23,3214.09,901.50,139.74,2026-04-30,0,Electronics,Strategic
C-00218,New,25,3213.09,996.88,128.52,2026-04-22,8,Home,Strategic
C-00066,New,20,3212.99,1132.66,160.65,2026-04-30,0,Electronics,Strategic
C-00662,Returning,30,3210.68,712.88,107.02,2026-04-28,2,Beauty,Strategic
C-00559,New,25,3210.33,1211.40,128.41,2026-04-09,21,Home,Strategic
C-02055,Returning,25,3209.76,923.28,128.39,2026-03-27,34,Home,Strategic
C-02445,Returning,26,3209.53,1143.70,123.44,2026-03-28,33,Home,Strategic
C-00146,Returning,23,3209.38,1166.75,139.54,2026-04-28,2,Apparel,Strategic
C-00723,New,22,3209.16,1070.57,145.87,2026-03-07,54,Home,Strategic
C-00934,New,24,3207.35,581.79,133.64,2026-03-23,38,Home,Strategic
C-01643,New,23,3206.09,1198.84,139.40,2026-04-22,8,Home,Strategic
C-01481,Returning,28,3205.91,1258.29,114.50,2026-04-26,4,Home,Strategic
C-01926,Returning,27,3205.30,469.79,118.71,2026-04-25,5,Apparel,Strategic
C-00779,Returning,23,3203.52,1245.06,139.28,2026-03-27,34,Beauty,Strategic
C-00053,Returning,20,3203.39,588.94,160.17,2026-04-20,10,Electronics,Strategic
C-00602,Returning,22,3202.73,813.29,145.58,2026-04-15,15,Electronics,Strategic
C-01745,New,22,3202.52,1055.01,145.57,2026-04-04,26,Sports,Strategic
C-01709,Returning,21,3201.40,1029.72,152.45,2026-02-16,73,Electronics,Strategic
C-02601,New,17,3199.75,1062.59,188.22,2026-04-26,4,Electronics,Strategic
C-01217,New,24,3199.54,1211.15,133.31,2026-04-05,25,Electronics,Strategic
C-00965,New,15,3198.89,1257.82,213.26,2026-04-21,9,Apparel,Strategic
C-02211,New,24,3197.15,693.99,133.21,2026-04-24,6,Home,Strategic
C-00106,Returning,20,3196.73,1162.88,159.84,2026-04-13,17,Electronics,Strategic
C-02781,New,25,3195.43,582.90,127.82,2026-04-07,23,Electronics,Strategic
C-00192,Returning,25,3192.94,846.25,127.72,2026-03-30,31,Beauty,Strategic
C-00233,Returning,24,3192.27,689.26,133.01,2026-04-18,12,Electronics,Strategic
C-01768,Returning,21,3190.92,1024.71,151.95,2026-04-28,2,Electronics,Strategic
C-01086,Returning,22,3190.78,1255.22,145.04,2026-04-29,1,Home,Strategic
C-02324,New,20,3187.29,1101.52,159.36,2026-04-24,6,Electronics,Strategic
C-02297,New,21,3183.47,1308.74,151.59,2026-03-14,47,Electronics,Strategic
C-01432,New,19,3181.52,1131.50,167.45,2026-04-03,27,Electronics,Strategic
C-01317,New,21,3180.61,1022.22,151.46,2026-01-23,97,Home,Strategic
C-00508,New,16,3178.44,1098.36,198.65,2026-03-02,59,Electronics,Strategic
C-00672,Returning,21,3177.26,985.27,151.30,2026-04-29,1,Electronics,Strategic
C-00197,New,20,3177.18,1167.21,158.86,2026-03-03,58,Electronics,Strategic
C-01694,Returning,15,3176.87,1087.65,211.79,2026-04-18,12,Beauty,Strategic
C-02754,Returning,24,3175.19,1038.82,132.30,2026-04-24,6,Home,Strategic
C-02192,Returning,24,3174.76,724.46,132.28,2026-04-22,8,Electronics,Strategic
C-00826,New,24,3174.39,592.94,132.27,2026-04-25,5,Home,Strategic
C-00297,New,21,3173.56,975.38,151.12,2026-04-21,9,Apparel,Strategic
C-00239,Returning,20,3172.94,1217.97,158.65,2026-04-01,29,Sports,Strategic
C-01571,Returning,19,3172.62,803.62,166.98,2026-04-09,21,Home,Strategic
C-01071,New,26,3172.45,1111.19,122.02,2026-04-25,5,Home,Strategic
C-00879,New,21,3171.02,952.95,151.00,2026-04-27,3,Beauty,Strategic
C-02548,Returning,16,3168.82,1192.50,198.05,2026-04-12,18,Beauty,Strategic
C-01458,New,23,3168.77,1151.18,137.77,2026-04-15,15,Electronics,Strategic
C-01026,Returning,21,3167.94,873.16,150.85,2026-04-26,4,Electronics,Strategic
C-02244,New,27,3166.86,937.73,117.29,2026-01-14,106,Electronics,Strategic
C-00702,New,22,3166.45,662.06,143.93,2026-04-25,5,Home,Strategic
C-01196,New,22,3165.75,1280.12,143.90,2026-04-15,15,Home,Strategic
C-00873,Returning,19,3163.95,1135.79,166.52,2026-03-26,35,Beauty,Strategic
C-01753,Returning,19,3161.12,1072.85,166.37,2026-04-20,10,Home,Strategic
C-01876,New,28,3161.05,665.93,112.89,2026-04-28,2,Apparel,Strategic
C-01388,Returning,23,3160.49,1037.36,137.41,2026-03-31,30,Electronics,Strategic
C-02558,Returning,27,3160.43,746.94,117.05,2026-03-17,44,Home,Strategic
C-01350,Returning,23,3159.99,936.56,137.39,2026-01-04,116,Home,Strategic
C-00321,New,22,3156.20,1267.49,143.46,2026-04-02,28,Apparel,Strategic
C-00188,New,17,3155.81,1186.08,185.64,2026-04-25,5,Home,Strategic
C-00987,Returning,16,3153.76,985.10,197.11,2026-04-21,9,Beauty,Strategic
C-02183,Returning,23,3153.15,882.37,137.09,2026-03-24,37,Home,Strategic
C-02242,Returning,21,3149.66,1171.79,149.98,2026-04-03,27,Beauty,Strategic
C-01849,New,25,3148.36,827.32,125.93,2026-04-27,3,Home,Strategic
C-02654,Returning,22,3148.26,823.92,143.10,2026-04-25,5,Home,Strategic
C-01610,New,23,3148.13,983.57,136.88,2026-01-26,94,Electronics,Strategic
C-02101,New,20,3147.55,893.59,157.38,2026-04-26,4,Apparel,Strategic
C-00187,Returning,24,3145.91,1049.38,131.08,2026-01-16,104,Electronics,Strategic
C-01045,Returning,20,3144.79,1142.60,157.24,2026-04-05,25,Electronics,Strategic
C-00611,New,21,3144.36,1102.04,149.73,2026-01-24,96,Books,Strategic
C-01377,New,28,3140.35,1056.49,112.16,2026-02-19,70,Electronics,Strategic
C-02449,Returning,19,3139.64,1048.24,165.24,2026-01-15,105,Home,Strategic
C-02037,New,26,3139.36,1186.73,120.74,2026-04-27,3,Beauty,Strategic
C-00472,Returning,20,3138.38,1109.17,156.92,2026-02-16,73,Electronics,Strategic
C-00255,Returning,20,3137.75,621.60,156.89,2026-04-03,27,Electronics,Strategic
C-01307,Returning,21,3136.13,1106.62,149.34,2026-04-23,7,Home,Strategic
C-02780,Returning,22,3134.68,1036.13,142.49,2026-04-22,8,Books,Strategic
C-02386,Returning,22,3134.22,1025.90,142.46,2026-03-30,31,Electronics,Strategic
C-01465,Returning,19,3133.68,1059.52,164.93,2026-02-07,82,Electronics,Strategic
C-02728,Returning,19,3132.98,1152.98,164.89,2026-04-17,13,Beauty,Strategic
C-02368,New,19,3131.48,1163.21,164.81,2026-03-27,34,Apparel,Strategic
C-01529,Returning,17,3131.09,1002.28,184.18,2026-04-18,12,Electronics,Strategic
C-00847,Returning,23,3130.44,1015.64,136.11,2026-04-18,12,Home,Strategic
C-01427,New,15,3128.43,842.01,208.56,2026-02-14,75,Home,Strategic
C-01089,Returning,23,3127.05,1069.55,135.96,2026-03-01,60,Electronics,Strategic
C-00550,Returning,27,3126.43,974.51,115.79,2026-04-18,12,Home,Strategic
C-02045,New,19,3125.42,1158.71,164.50,2026-03-31,30,Home,Strategic
C-02697,Returning,24,3125.10,1001.21,130.21,2026-02-19,70,Apparel,Strategic
C-00251,New,21,3123.65,669.93,148.75,2026-04-16,14,Electronics,Strategic
C-00737,Returning,19,3123.49,1109.94,164.39,2026-04-18,12,Home,Strategic
C-01169,New,20,3121.50,892.41,156.08,2026-03-24,37,Sports,Strategic
C-00290,Returning,21,3118.18,922.51,148.48,2026-04-18,12,Sports,Strategic
C-00631,New,23,3117.07,1027.18,135.52,2026-04-25,5,Electronics,Strategic
C-01997,New,20,3116.68,892.95,155.83,2026-02-25,64,Apparel,Strategic
C-01741,Returning,17,3114.74,1049.22,183.22,2026-03-24,37,Electronics,Strategic
C-00579,Returning,23,3114.03,750.92,135.39,2026-04-25,5,Sports,Strategic
C-02010,New,20,3113.64,916.22,155.68,2026-04-21,9,Home,Strategic
C-02789,Returning,22,3113.14,660.91,141.51,2026-03-30,31,Beauty,Strategic
C-01589,New,21,3104.82,1250.22,147.85,2026-04-14,16,Apparel,Strategic
C-01101,Returning,24,3104.68,792.22,129.36,2026-04-19,11,Electronics,Strategic
C-00885,New,24,3103.35,895.42,129.31,2026-04-30,0,Home,Strategic
C-00402,Returning,24,3103.26,805.44,129.30,2026-04-25,5,Electronics,Strategic
C-01868,Returning,15,3103.02,1114.16,206.87,2026-04-30,0,Sports,Strategic
C-01011,Returning,17,3101.58,1180.58,182.45,2026-04-15,15,Home,Strategic
